record,created_at
31.5*2*22.7,2025-04-06 00:00:37
29.7*2*21.4,2025-04-06 06:00:35
29.2*2*21.8,2025-04-06 07:33:04
28.5*2*20.3,2025-04-06 12:00:59
27.1*2*20.6,2025-04-06 18:00:53
32.7*2*24.8,2025-04-06 19:32:14
31.3*2*23.3,2025-04-06 19:43:40
31.3*2*23.3,2025-04-07 00:00:37
29.9*2*22.3,2025-04-07 06:00:35
28.0*2*19.2,2025-04-07 07:32:31
27.8*2*18.9,2025-04-07 12:00:54
27.9*2*20.6,2025-04-07 18:00:56
32.1*2*24.1,2025-04-07 19:32:35
31.0*2*22.1,2025-04-08 00:00:36
29.3*2*21.4,2025-04-08 06:00:36
28.3*2*20.5,2025-04-08 07:32:35
28.8*2*23.5,2025-04-08 10:45:33
28.8*2*23.6,2025-04-08 12:00:56
29.8*2*26.5,2025-04-08 18:00:54
32.7*2*26.1,2025-04-08 19:32:27
31.7*2*23.8,2025-04-09 00:00:36
29.7*2*21.9,2025-04-09 06:00:36
27.8*2*20.6,2025-04-09 07:32:51
27.8*2*21.8,2025-04-09 12:00:58
31.1*2*28.0,2025-04-09 18:00:53
32.7*2*26.4,2025-04-09 19:32:13
31.5*2*24.6,2025-04-10 00:00:36
30.2*2*23.0,2025-04-10 06:00:36
27.6*2*17.4,2025-04-10 07:32:46
26.1*2*18.1,2025-04-10 12:01:00
31.7*2*23.2,2025-04-10 19:35:33
29.0*2*20.4,2025-04-11 02:22:59
29.1*2*20.5,2025-04-11 06:00:54
28.4*2*20.6,2025-04-11 07:32:37
28.4*2*21.8,2025-04-11 12:00:54
31.7*2*28.9,2025-04-11 18:00:54
32.5*2*24.6,2025-04-11 19:32:16
32.1*2*24.2,2025-04-11 20:11:17
32.0*2*24.2,2025-04-12 00:00:36
30.3*2*22.9,2025-04-12 06:00:36
31.3*2*22.0,2025-04-12 07:32:33
29.4*2*21.3,2025-04-12 12:00:54
28.4*2*21.1,2025-04-12 18:00:53
27.2*2*18.8,2025-04-12 19:21:42
27.2*2*18.9,2025-04-12 19:32:15
27.4*2*18.8,2025-04-13 00:00:35
27.9*2*18.9,2025-04-13 06:00:36
26.8*2*18.7,2025-04-13 07:32:31
27.7*2*19.3,2025-04-13 12:00:53
29.7*2*24.6,2025-04-13 18:01:01
31.8*2*24.8,2025-04-13 19:32:14
30.7*2*22.5,2025-04-13 20:55:09
30.7*2*22.5,2025-04-14 00:00:35
30.4*2*21.9,2025-04-14 06:00:36
29.3*2*20.8,2025-04-14 07:33:02
28.8*2*20.0,2025-04-14 12:00:53
30.1*2*21.2,2025-04-14 13:47:46
30.2*2*21.2,2025-04-14 18:00:57
31.6*2*24.7,2025-04-14 19:32:14
30.2*2*22.7,2025-04-14 20:04:44
30.3*2*22.6,2025-04-14 20:29:22
30.4*2*22.5,2025-04-14 20:40:19
30.3*2*22.5,2025-04-15 00:00:37
29.6*2*22.0,2025-04-15 06:00:36
28.5*2*20.0,2025-04-15 07:32:35
28.2*2*20.6,2025-04-15 12:00:54
30.8*2*27.0,2025-04-15 18:00:59
31.2*2*24.4,2025-04-15 19:32:14
30.9*2*23.6,2025-04-15 19:41:03
31.0*2*23.0,2025-04-15 20:55:03
31.0*2*22.9,2025-04-16 00:00:36
30.0*2*21.6,2025-04-16 06:00:36
28.1*2*19.0,2025-04-16 07:32:32
27.0*2*18.8,2025-04-16 12:00:55
29.5*2*24.4,2025-04-16 18:00:53
31.2*2*22.8,2025-04-16 20:43:39
30.8*2*23.2,2025-04-16 21:34:40
30.9*2*23.0,2025-04-17 00:00:54
29.6*2*21.0,2025-04-17 06:01:01
28.3*2*20.3,2025-04-17 07:32:40
28.7*2*20.7,2025-04-17 12:00:54
31.0*2*27.3,2025-04-17 18:00:59
31.9*2*24.7,2025-04-17 19:32:17
31.4*2*23.9,2025-04-17 19:41:23
31.4*2*23.8,2025-04-18 00:00:36
30.3*2*21.8,2025-04-18 06:00:36
27.0*2*18.8,2025-04-18 07:33:03
27.3*2*19.6,2025-04-18 12:00:57
33.2*2*28.4,2025-04-18 15:14:14
33.3*2*28.7,2025-04-18 18:01:00
33.7*2*26.5,2025-04-18 19:32:14
32.4*2*24.5,2025-04-19 00:00:39
29.9*2*21.4,2025-04-19 06:00:36
28.3*2*20.7,2025-04-19 07:32:32
28.4*2*20.6,2025-04-19 12:01:01
28.9*2*21.5,2025-04-19 18:00:53
33.4*2*26.4,2025-04-19 19:32:18
32.1*2*24.2,2025-04-20 00:00:40
30.1*2*22.1,2025-04-20 06:00:36
28.6*2*19.6,2025-04-20 07:33:08
27.9*2*20.3,2025-04-20 12:00:56
26.9*2*21.0,2025-04-20 18:00:53
32.7*2*24.5,2025-04-20 19:32:15
31.3*2*22.7,2025-04-21 00:00:37
29.6*2*20.9,2025-04-21 06:00:37
28.7*2*20.1,2025-04-21 07:32:34
34.1*2*31.1,2025-04-21 15:12:05
34.4*2*31.3,2025-04-21 18:00:55
34.3*2*26.8,2025-04-21 19:32:15
31.3*2*2,2025-04-21 21:36:31
31.3*2*22.9,2025-04-22 00:00:42
31.0*2*22.7,2025-04-22 06:00:36
30.0*2*22.0,2025-04-22 07:32:54
29.9*2*22.4,2025-04-22 12:00:59
30.6*2*20.5,2025-04-22 18:00:55
33.5*2*26.8,2025-04-22 19:32:15
32.0*2*24.0,2025-04-22 20:00:59
32.1*2*24.0,2025-04-23 00:00:36
31.0*2*23.0,2025-04-23 06:00:36
30.7*2*21.9,2025-04-23 07:32:33
29.7*2*22.3,2025-04-23 12:00:54
31.9*2*23.9,2025-04-23 18:00:55
31.8*2*23.9,2025-04-23 19:32:15
31.4*2*22.6,2025-04-24 00:00:39
31.4*2*22.5,2025-04-24 06:00:37
28.8*2*19.4,2025-04-24 07:32:33
27.9*2*19.8,2025-04-24 12:00:53
32.0*2*27.5,2025-04-24 18:01:00
33.2*2*25.6,2025-04-24 19:32:16
31.9*2*22.0,2025-04-24 20:34:34
32.1*2*22.0,2025-04-25 00:00:37
29.9*2*22.1,2025-04-25 06:00:36
29.5*2*21.6,2025-04-25 07:32:35
35.5*2*31.2,2025-04-25 16:25:19
35.3*2*32.3,2025-04-25 18:01:01
32.3*2*24.0,2025-04-25 19:18:33
32.2*2*24.1,2025-04-25 19:32:14
31.9*2*24.0,2025-04-25 19:36:55
31.7*2*23.8,2025-04-25 20:03:51
31.6*2*23.5,2025-04-25 20:52:17
31.6*2*23.4,2025-04-26 00:00:36
30.1*2*22.4,2025-04-26 06:00:36
29.5*2*21.1,2025-04-26 07:33:05
32.3*2*30.1,2025-04-26 10:41:23
32.4*2*30.4,2025-04-26 12:00:57
33.0*2*28.9,2025-04-26 18:00:53
33.8*2*26.9,2025-04-26 19:32:14
31.9*2*23.7,2025-04-26 20:25:33
32.0*2*23.7,2025-04-27 00:00:37
31.2*2*22.6,2025-04-27 06:00:36
29.6*2*21.7,2025-04-27 07:32:34
29.9*2*22.9,2025-04-27 12:01:00
33.7*2*28.0,2025-04-27 18:00:53
33.7*2*26.2,2025-04-27 19:32:19
32.5*2*24.3,2025-04-28 00:00:39
30.9*2*22.7,2025-04-28 06:00:36
28.9*2*19.2,2025-04-28 12:01:08
32.3*2*29.5,2025-04-28 18:00:53
34.4*2*26.5,2025-04-28 19:32:13
32.8*2*24.3,2025-04-29 00:00:35
31.2*2*22.7,2025-04-29 06:00:36
30.0*2*21.6,2025-04-29 06:41:48
30.0*2*21.5,2025-04-29 07:32:39
29.3*2*20.4,2025-04-29 07:53:27
29.0*2*21.3,2025-04-29 08:11:17
32.8*2*27.1,2025-04-29 12:39:49
35.2*2*30.1,2025-04-29 14:26:23
35.2*2*30.4,2025-04-29 18:00:56
33.9*2*26.1,2025-04-29 19:32:14
32.2*2*23.6,2025-04-29 19:58:49
32.3*2*23.6,2025-04-30 00:00:36
31.0*2*22.7,2025-04-30 06:00:36
29.7*2*20.3,2025-04-30 07:32:37
29.0*2*20.4,2025-04-30 12:01:00
30.8*2*24.2,2025-04-30 18:00:53
34.2*2*27.4,2025-04-30 19:32:14
31.0*2*22.0,2025-05-01 00:06:53
31.1*2*22.0,2025-05-01 06:00:38
30.0*2*21.5,2025-05-01 07:32:32
30.0*2*21.5,2025-05-01 12:01:01
32.4*2*26.5,2025-05-01 18:00:53
33.3*2*25.6,2025-05-01 19:32:14
32.0*2*24.3,2025-05-02 00:00:43
30.7*2*22.5,2025-05-02 06:00:36
29.5*2*19.1,2025-05-02 07:33:08
28.2*2*18.6,2025-05-02 12:00:57
31.3*2*28.2,2025-05-02 18:00:54
34.3*2*26.2,2025-05-02 19:32:24
32.0*2*2,2025-05-02 20:18:24
32.0*2*23.9,2025-05-03 00:00:44
30.4*2*22.9,2025-05-03 06:00:36
29.2*2*20.4,2025-05-03 07:32:35
31.1*2*20.7,2025-05-03 12:00:55
32.7*2*28.3,2025-05-03 18:00:52
33.6*2*26.8,2025-05-03 19:32:23
31.3*2*24.2,2025-05-03 19:49:43
31.4*2*24.1,2025-05-04 00:00:36
29.6*2*22.6,2025-05-04 06:00:36
28.7*2*2,2025-05-04 07:32:44
29.0*2*21.2,2025-05-04 12:00:59
33.2*2*2,2025-05-04 17:57:10
33.1*2*25.8,2025-05-04 18:01:01
33.1*2*25.7,2025-05-04 19:32:16
31.2*2*22.3,2025-05-05 00:00:37
28.0*2*19.9,2025-05-05 06:00:36
27.7*2*19.7,2025-05-05 07:32:35
27.9*2*20.0,2025-05-05 12:00:55
30.8*2*26.9,2025-05-05 18:00:54
2*2*23.8,2025-05-05 19:32:16
29.2*2*22.2,2025-05-05 20:15:58
29.3*2*22.2,2025-05-06 00:00:39
29.0*2*21.6,2025-05-06 06:00:36
28.0*2*20.0,2025-05-06 07:32:52
28.1*2*16.9,2025-05-06 12:00:59
28.7*2*20.5,2025-05-06 18:00:54
35.5*2*24.8,2025-05-06 19:32:16
34.1*2*23.0,2025-05-07 00:00:36
31.5*2*21.4,2025-05-07 06:00:37
27.9*2*18.0,2025-05-07 07:32:33
27.6*2*18.3,2025-05-07 12:00:54
30.4*2*23.4,2025-05-07 15:26:02
30.5*2*23.3,2025-05-07 18:01:00
29.9*2*21.0,2025-05-07 20:18:11
30.0*2*21.0,2025-05-07 20:54:46
2*2*2,2025-05-08 00:00:38
29.7*2*21.0,2025-05-08 06:00:36
27.7*2*18.5,2025-05-08 07:32:57
34.2*2*24.5,2025-05-08 17:50:50
34.2*2*24.5,2025-05-08 18:00:55
33.9*2*24.3,2025-05-08 19:32:14
31.4*2*22.2,2025-05-08 19:50:27
29.9*2*21.8,2025-05-08 20:51:52
29.9*2*21.8,2025-05-09 00:00:36
28.6*2*20.6,2025-05-09 06:00:37
27.8*2*20.3,2025-05-09 07:32:55
29.3*2*20.9,2025-05-09 12:00:58
31.6*2*28.0,2025-05-09 18:00:53
30.8*2*24.7,2025-05-09 19:32:22
30.6*2*23.4,2025-05-09 19:41:33
30.6*2*23.3,2025-05-09 19:58:15
30.7*2*23.2,2025-05-09 20:16:36
30.7*2*23.2,2025-05-10 00:00:40
29.5*2*22.3,2025-05-10 06:00:36
28.7*2*20.0,2025-05-10 07:33:07
28.4*2*19.8,2025-05-10 12:00:57
32.8*2*29.4,2025-05-10 18:00:53
34.8*2*26.8,2025-05-10 19:32:15
32.3*2*23.7,2025-05-10 20:04:54
31.9*2*23.7,2025-05-10 20:43:02
31.9*2*23.8,2025-05-11 00:00:35
30.7*2*22.6,2025-05-11 06:00:36
29.3*2*21.3,2025-05-11 07:32:32
30.2*2*21.1,2025-05-11 12:01:02
32.8*2*26.9,2025-05-11 18:00:53
31.7*2*24.1,2025-05-11 19:32:15
31.1*2*22.5,2025-05-12 00:00:36
30.6*2*21.9,2025-05-12 06:00:36
30.4*2*23.9,2025-05-12 09:44:37
30.6*2*24.0,2025-05-12 12:00:37
33.5*2*26.7,2025-05-12 18:00:35
32.0*2*22.2,2025-05-12 19:32:12
30.8*2*21.6,2025-05-13 00:00:35
29.8*2*27.0,2025-05-13 10:12:43
29.9*2*26.9,2025-05-13 12:00:40
31.7*2*28.1,2025-05-13 18:00:38
33.4*2*25.4,2025-05-13 19:32:21
31.7*2*23.6,2025-05-14 00:00:37
29.6*2*21.8,2025-05-14 06:00:36
28.7*2*20.5,2025-05-14 07:32:34
28.6*2*20.2,2025-05-14 12:01:01
31.6*2*27.2,2025-05-14 18:00:53
33.6*2*22.7,2025-05-14 19:32:15
30.4*2*21.7,2025-05-14 21:46:34
30.5*2*21.7,2025-05-15 00:00:38
29.7*2*21.9,2025-05-15 06:00:36
29.2*2*21.4,2025-05-15 07:32:33
30.4*2*21.9,2025-05-15 12:00:54
33.1*2*26.9,2025-05-15 18:01:01
33.7*2*25.4,2025-05-15 19:32:16
31.9*2*23.9,2025-05-16 00:00:36
30.8*2*22.6,2025-05-16 06:00:36
29.5*2*21.6,2025-05-16 07:32:33
30.3*2*21.9,2025-05-16 12:01:01
33.5*2*29.3,2025-05-16 18:00:54
31.8*2*24.2,2025-05-16 19:32:14
31.2*2*23.5,2025-05-17 00:00:37
30.3*2*22.9,2025-05-17 06:00:36
29.4*2*21.6,2025-05-17 07:32:34
33.2*2*28.4,2025-05-17 11:32:41
33.4*2*28.9,2025-05-17 12:00:56
33.1*2*28.2,2025-05-17 18:00:54
33.8*2*26.1,2025-05-17 19:32:15
2*2*24.0,2025-05-18 00:00:35
29.6*2*22.4,2025-05-18 06:00:38
29.3*2*21.3,2025-05-18 07:32:47
33.0*2*27.7,2025-05-18 10:08:14
33.2*2*27.9,2025-05-18 12:00:54
33.8*2*29.1,2025-05-18 18:01:02
34.3*2*2,2025-05-18 19:32:14
32.0*2*24.4,2025-05-19 00:00:41
30.0*2*22.6,2025-05-19 06:00:36
29.6*2*21.2,2025-05-19 07:32:35
30.7*2*22.7,2025-05-19 08:06:23
30.7*2*23.0,2025-05-19 12:00:55
33.6*2*27.1,2025-05-19 18:00:56
33.9*2*26.9,2025-05-19 19:32:16
32.2*2*24.8,2025-05-20 00:00:36
30.8*2*23.5,2025-05-20 06:00:36
30.9*2*22.8,2025-05-20 07:32:59
32.3*2*23.1,2025-05-20 12:00:57
31.6*2*24.1,2025-05-20 18:00:52
33.9*2*25.2,2025-05-20 19:32:15
32.2*2*22.9,2025-05-21 00:00:38
30.9*2*21.1,2025-05-21 06:00:36
30.0*2*20.6,2025-05-21 07:33:00
30.1*2*20.4,2025-05-21 12:00:58
31.6*2*25.8,2025-05-21 18:00:54
34.3*2*26.1,2025-05-21 19:32:17
32.4*2*24.0,2025-05-22 00:00:39
30.6*2*22.2,2025-05-22 06:00:36
29.6*2*21.0,2025-05-22 07:32:33
31.0*2*21.3,2025-05-22 12:00:54
31.3*2*22.7,2025-05-22 18:00:57
33.6*2*23.9,2025-05-22 19:32:14
31.8*2*22.3,2025-05-23 00:00:36
30.3*2*21.1,2025-05-23 06:00:38
29.5*2*19.9,2025-05-23 07:32:34
29.3*2*20.3,2025-05-23 12:00:59
36.0*2*29.1,2025-05-23 18:00:56
33.5*2*25.0,2025-05-23 19:32:14
31.3*2*23.2,2025-05-23 20:54:57
31.3*2*23.1,2025-05-23 21:23:04
31.3*2*23.1,2025-05-24 00:00:36
31.1*2*22.3,2025-05-24 06:00:36
29.5*2*20.4,2025-05-24 07:32:36
39.2*2*33.4,2025-05-24 14:52:36
39.2*2*33.4,2025-05-24 15:20:26
39.2*2*33.0,2025-05-24 18:01:02
32.8*2*25.4,2025-05-24 19:32:14
32.0*2*24.2,2025-05-25 00:00:37
31.1*2*22.5,2025-05-25 06:00:37
29.8*2*21.1,2025-05-25 07:33:01
30.0*2*21.3,2025-05-25 12:00:54
34.6*2*27.8,2025-05-25 18:00:53
30.2*2*18.3,2025-05-25 19:32:15
28.1*2*18.4,2025-05-25 21:14:39
28.1*2*18.4,2025-05-26 00:00:36
28.7*2*19.4,2025-05-26 06:00:37
28.7*2*20.3,2025-05-26 07:32:33
29.1*2*20.6,2025-05-26 12:00:53
32.2*2*25.3,2025-05-26 18:00:53
34.0*2*24.9,2025-05-26 19:32:13
28.7*2*19.4,2025-05-27 06:17:24
2*2*19.4,2025-05-27 07:32:32
29.8*2*20.5,2025-05-27 12:01:00
30.9*2*24.1,2025-05-27 18:00:55
34.2*2*24.3,2025-05-27 19:32:14
33.0*2*23.5,2025-05-28 00:00:36
29.0*2*19.9,2025-05-28 06:00:36
27.8*2*19.4,2025-05-28 07:32:33
29.1*2*19.4,2025-05-28 12:00:54
33.2*2*29.4,2025-05-28 18:00:53
32.3*2*2,2025-05-28 20:20:47
32.4*2*23.1,2025-05-29 00:01:05
30.2*2*21.9,2025-05-29 06:00:55
28.7*2*21.8,2025-05-29 07:33:02
34.3*2*22.6,2025-05-29 12:00:57
33.8*2*29.4,2025-05-29 18:00:53
31.7*2*24.6,2025-05-29 19:32:32
31.7*2*23.7,2025-05-30 00:00:38
30.5*2*22.5,2025-05-30 06:00:35
29.4*2*20.8,2025-05-30 07:33:00
29.5*2*20.8,2025-05-30 12:00:55
33.2*2*27.4,2025-05-30 18:00:53
34.3*2*25.3,2025-05-30 19:32:14
32.5*2*23.1,2025-05-31 00:00:39
29.9*2*21.6,2025-05-31 06:00:36
28.7*2*20.8,2025-05-31 07:32:59
29.3*2*21.3,2025-05-31 12:00:54
31.7*2*25.4,2025-05-31 18:00:54
32.4*2*24.3,2025-05-31 19:32:18
31.8*2*23.3,2025-06-01 00:00:41
34.0*2*23.0,2025-06-01 08:53:24
33.9*2*23.2,2025-06-01 12:00:40
33.4*2*29.5,2025-06-01 18:00:36
31.9*2*23.6,2025-06-01 19:28:41
32.0*2*23.6,2025-06-01 19:32:11
32.0*2*23.6,2025-06-02 00:00:36
30.0*2*21.5,2025-06-02 06:00:37
28.8*2*20.7,2025-06-02 07:32:55
29.4*2*20.5,2025-06-02 12:00:53
33.4*2*30.9,2025-06-02 18:00:56
33.9*2*26.8,2025-06-02 19:32:15
33.1*2*24.7,2025-06-03 00:00:35
30.2*2*22.9,2025-06-03 06:00:37
28.5*2*21.0,2025-06-03 07:33:00
28.4*2*21.2,2025-06-03 12:00:53
32.8*2*31.6,2025-06-03 18:00:54
29.1*2*23.0,2025-06-03 19:32:14
31.2*2*22.0,2025-06-04 00:00:36
27.9*2*19.0,2025-06-04 06:00:36
27.1*2*20.6,2025-06-04 07:33:04
27.7*2*20.7,2025-06-04 12:00:54
31.7*2*25.6,2025-06-04 18:00:54
34.7*2*24.8,2025-06-04 19:32:15
32.9*2*23.3,2025-06-05 00:00:35
29.6*2*21.9,2025-06-05 06:00:37
28.2*2*19.5,2025-06-05 07:32:37
28.3*2*19.8,2025-06-05 12:00:54
32.1*2*24.4,2025-06-05 18:00:54
28.8*2*22.0,2025-06-05 19:32:17
28.1*2*20.4,2025-06-05 21:07:19
28.3*2*20.5,2025-06-06 00:00:42
28.2*2*20.5,2025-06-06 06:00:36
27.5*2*19.5,2025-06-06 07:32:38
26.9*2*19.3,2025-06-06 12:00:54
35.1*2*24.8,2025-06-06 16:11:25
35.0*2*24.8,2025-06-06 18:01:02
31.3*2*22.3,2025-06-06 19:32:13
30.4*2*22.8,2025-06-07 00:00:36
28.9*2*20.5,2025-06-07 06:00:36
26.8*2*19.3,2025-06-07 07:32:35
27.9*2*19.9,2025-06-07 12:00:54
34.5*2*25.5,2025-06-07 16:00:59
34.5*2*25.4,2025-06-07 18:00:54
32.8*2*25.1,2025-06-07 19:32:13
31.4*2*23.0,2025-06-08 00:00:36
29.3*2*21.9,2025-06-08 06:00:37
27.9*2*20.5,2025-06-08 07:32:36
28.8*2*20.9,2025-06-09 00:18:21
28.8*2*21.0,2025-06-09 06:00:59
27.3*2*20.2,2025-06-09 07:32:38
35.5*2*2,2025-06-09 13:33:58
36.2*2*29.9,2025-06-09 14:01:03
36.3*2*30.2,2025-06-09 18:00:58
30.7*2*23.0,2025-06-09 18:39:09
30.7*2*22.9,2025-06-09 19:32:15
28.7*2*21.6,2025-06-09 22:10:38
28.8*2*21.7,2025-06-10 00:00:36
28.3*2*21.1,2025-06-10 06:00:36
27.3*2*20.7,2025-06-10 07:32:35
29.5*2*21.0,2025-06-10 12:00:55
31.8*2*27.5,2025-06-10 18:00:55
31.5*2*23.0,2025-06-10 19:32:28
31.4*2*23.0,2025-06-11 00:00:37
28.8*2*22.0,2025-06-11 06:00:35
27.4*2*19.9,2025-06-11 07:32:34
32.3*2*30.3,2025-06-11 11:56:11
32.4*2*30.5,2025-06-11 12:00:54
32.1*2*23.9,2025-06-18 19:32:14
31.8*2*23.9,2025-06-19 00:00:37
28.3*2*19.8,2025-06-19 07:32:32
29.4*2*20.6,2025-06-19 12:00:56
29.0*2*21.2,2025-06-19 18:00:52
32.4*2*23.6,2025-06-19 19:32:15
31.1*2*21.6,2025-06-20 00:00:37
28.6*2*20.2,2025-06-20 06:00:36
27.4*2*19.4,2025-06-20 07:32:59
2*2*19.0,2025-06-20 12:00:57
28.8*2*24.4,2025-06-20 18:00:54
33.7*2*26.7,2025-06-20 19:32:15
33.4*2*24.1,2025-06-21 00:00:37
30.2*2*22.3,2025-06-21 06:00:36
27.7*2*19.7,2025-06-21 07:32:33
30.2*2*20.2,2025-06-21 12:01:01
32.5*2*27.1,2025-06-21 18:00:54
32.2*2*25.3,2025-06-21 19:32:15
31.1*2*23.8,2025-06-22 00:00:36
29.6*2*22.0,2025-06-22 06:00:37
27.5*2*20.0,2025-06-22 07:32:47
29.5*2*20.2,2025-06-22 12:00:59
30.5*2*25.6,2025-06-22 18:00:54
28.2*2*20.6,2025-06-22 19:32:15
28.2*2*20.9,2025-06-23 00:00:36
27.8*2*20.1,2025-06-23 06:00:36
26.5*2*19.1,2025-06-23 07:32:31
26.8*2*19.3,2025-06-23 12:01:00
29.4*2*24.1,2025-06-23 18:00:53
33.5*2*25.3,2025-06-23 19:32:29
31.4*2*23.0,2025-06-24 00:00:38
28.5*2*21.6,2025-06-24 06:00:37
27.6*2*18.7,2025-06-24 07:32:56
26.3*2*18.2,2025-06-24 12:00:59
26.9*2*23.5,2025-06-24 18:00:53
33.6*2*24.5,2025-06-24 19:32:27
31.4*2*22.4,2025-06-25 00:00:39
27.6*2*20.2,2025-06-25 06:00:36
25.8*2*19.4,2025-06-25 07:33:05
26.6*2*19.2,2025-06-25 12:00:58
30.6*2*27.7,2025-06-25 18:00:53
33.7*2*25.9,2025-06-25 19:32:17
31.8*2*23.7,2025-06-26 00:00:39
28.6*2*21.6,2025-06-26 06:00:36
26.8*2*20.2,2025-06-26 07:33:05
27.3*2*20.2,2025-06-26 12:00:57
32.2*2*28.9,2025-06-26 18:00:54
32.2*2*24.9,2025-06-26 19:32:14
31.5*2*23.3,2025-06-27 00:00:36
28.3*2*22.0,2025-06-27 06:00:36
26.9*2*20.9,2025-06-27 07:33:03
29.4*2*27.6,2025-06-27 10:33:00
29.6*2*27.9,2025-06-27 12:01:00
32.0*2*30.7,2025-06-27 18:00:56
33.6*2*25.9,2025-06-27 19:32:14
33.2*2*24.3,2025-06-28 00:00:36
29.2*2*22.2,2025-06-28 06:00:37
26.7*2*19.6,2025-06-28 07:32:40
27.7*2*20.1,2025-06-28 12:00:56
31.5*2*30.6,2025-06-28 18:00:54
34.5*2*27.1,2025-06-28 19:32:15
29.6*2*2,2025-06-28 22:31:02
29.7*2*22.7,2025-06-29 00:00:41
28.9*2*22.3,2025-06-29 06:00:36
26.7*2*19.7,2025-06-29 07:32:43
26.8*2*20.0,2025-06-29 12:00:56
27.0*2*21.9,2025-06-29 18:00:56
31.8*2*24.2,2025-06-29 19:32:14
30.2*2*22.1,2025-06-30 00:00:36
27.1*2*19.7,2025-06-30 06:00:37
26.0*2*20.1,2025-06-30 07:32:33
27.4*2*19.9,2025-06-30 12:00:56
32.9*2*24.3,2025-06-30 18:29:07
32.9*2*24.3,2025-06-30 19:32:13
31.6*2*23.3,2025-07-01 00:00:38
28.1*2*21.4,2025-07-01 06:00:36
26.9*2*20.8,2025-07-01 07:32:36
27.6*2*20.9,2025-07-01 12:01:00
25.9*2*19.5,2025-07-01 18:00:55
31.0*2*23.1,2025-07-01 19:32:13
29.7*2*22.2,2025-07-02 00:00:39
27.8*2*21.1,2025-07-02 06:00:36
26.2*2*19.9,2025-07-02 07:32:36
27.3*2*19.8,2025-07-02 12:00:54
28.5*2*25.8,2025-07-02 18:00:57
33.4*2*25.2,2025-07-02 19:32:15
31.2*2*23.3,2025-07-03 00:00:38
28.2*2*21.4,2025-07-03 06:00:36
26.4*2*20.3,2025-07-03 07:32:35
27.2*2*19.5,2025-07-03 12:00:55
29.5*2*25.4,2025-07-03 18:00:53
30.9*2*24.3,2025-07-03 19:32:14
30.0*2*22.5,2025-07-04 00:00:36
27.7*2*21.6,2025-07-04 06:00:37
26.9*2*20.8,2025-07-04 07:32:35
27.3*2*20.7,2025-07-04 12:00:53
29.7*2*29.5,2025-07-04 18:00:53
33.2*2*25.4,2025-07-04 19:32:15
31.2*2*23.7,2025-07-05 00:00:36
28.4*2*21.7,2025-07-05 06:00:36
26.4*2*19.6,2025-07-05 07:32:38
26.6*2*19.4,2025-07-05 12:00:55
27.5*2*23.1,2025-07-05 18:00:53
31.8*2*24.9,2025-07-05 19:32:14
30.4*2*23.3,2025-07-06 00:00:36
27.8*2*21.7,2025-07-06 06:00:37
26.4*2*20.3,2025-07-06 07:32:34
26.4*2*20.1,2025-07-06 12:00:54
28.7*2*20.2,2025-07-06 17:14:53
28.8*2*20.2,2025-07-06 18:00:59
28.1*2*20.6,2025-07-06 19:32:15
26.9*2*2,2025-07-07 00:00:36
25.6*2*20.4,2025-07-07 06:00:37
25.0*2*20.1,2025-07-07 07:32:32
25.7*2*20.0,2025-07-07 12:01:02
26.7*2*22.2,2025-07-07 18:00:53
30.2*2*23.6,2025-07-07 19:32:22
28.9*2*22.0,2025-07-08 00:00:36
26.3*2*20.7,2025-07-08 06:00:36
25.3*2*19.8,2025-07-08 07:32:34
26.5*2*19.8,2025-07-08 12:00:53
29.3*2*27.2,2025-07-08 18:00:59
32.2*2*24.4,2025-07-08 19:32:14
30.3*2*23.2,2025-07-09 00:00:36
27.8*2*21.9,2025-07-09 06:00:37
26.3*2*20.7,2025-07-09 07:32:31
27.5*2*21.0,2025-07-09 12:00:55
26.6*2*20.3,2025-07-09 18:00:53
26.4*2*20.3,2025-07-09 19:32:16
25.6*2*20.2,2025-07-10 00:00:36
25.2*2*19.9,2025-07-10 06:00:36
24.5*2*18.7,2025-07-10 07:32:36
25.1*2*18.7,2025-07-10 12:01:03
26.5*2*20.3,2025-07-10 18:00:54
26.4*2*20.8,2025-07-10 19:32:17
26.2*2*20.1,2025-07-10 19:48:07
27.5*2*20.9,2025-07-10 20:58:56
27.6*2*21.0,2025-07-11 00:00:38
29.8*2*20.2,2025-07-11 06:00:36
33.2*2*20.0,2025-07-11 07:32:36
33.0*2*19.1,2025-07-11 12:01:02
34.4*2*24.6,2025-07-11 18:00:56
32.4*2*23.1,2025-07-11 19:32:17
31.5*2*22.3,2025-07-12 00:00:36
29.7*2*20.9,2025-07-12 06:00:36
28.9*2*20.2,2025-07-12 07:32:35
28.3*2*20.3,2025-07-12 12:01:00
31.9*2*28.6,2025-07-12 18:00:55
33.4*2*25.1,2025-07-12 19:32:17
30.9*2*23.5,2025-07-13 00:00:36
31.3*2*25.2,2025-07-13 13:59:21
31.4*2*25.2,2025-07-13 18:00:37
30.2*2*23.7,2025-07-13 19:32:11
28.6*2*22.8,2025-07-14 00:00:36
26.1*2*21.1,2025-07-14 06:00:37
24.8*2*19.4,2025-07-14 07:32:34
24.8*2*19.2,2025-07-14 12:00:53
29.2*2*20.4,2025-07-14 13:57:02
29.2*2*20.1,2025-07-14 18:00:55
28.6*2*23.5,2025-07-14 19:32:12
