record,created_at
81.5*2*85.5,2025-04-06 00:00:37
81.8*2*88.9,2025-04-06 06:00:35
82.6*2*93.5,2025-04-06 07:33:04
81.7*2*94.8,2025-04-06 12:00:59
81.6*2*99.9,2025-04-06 18:00:53
81.7*2*80.9,2025-04-06 19:32:14
81.6*2*86.8,2025-04-06 19:43:40
81.5*2*86.8,2025-04-07 00:00:37
82.1*2*90.9,2025-04-07 06:00:35
82.5*2*99.9,2025-04-07 07:32:31
82.1*2*99.9,2025-04-07 12:00:54
81.8*2*99.9,2025-04-07 18:00:56
82.3*2*85.6,2025-04-07 19:32:35
82.2*2*90.7,2025-04-08 00:00:36
82.8*2*94.4,2025-04-08 06:00:36
83.1*2*96.7,2025-04-08 07:32:35
82.8*2*87.2,2025-04-08 10:45:33
82.7*2*87.4,2025-04-08 12:00:56
83.2*2*77.4,2025-04-08 18:00:54
82.8*2*76.3,2025-04-08 19:32:27
82.6*2*82.5,2025-04-09 00:00:36
83.5*2*87.3,2025-04-09 06:00:36
83.4*2*96.8,2025-04-09 07:32:51
83.3*2*96.8,2025-04-09 12:00:58
84.6*2*77.7,2025-04-09 18:00:53
84.0*2*74.7,2025-04-09 19:32:13
83.8*2*85.5,2025-04-10 00:00:36
84.0*2*91.7,2025-04-10 06:00:36
84.1*2*99.9,2025-04-10 07:32:46
83.6*2*99.9,2025-04-10 12:01:00
83.3*2*82.3,2025-04-10 19:35:33
83.9*2*98.3,2025-04-11 02:22:59
84.3*2*98.1,2025-04-11 06:00:54
84.0*2*97.8,2025-04-11 07:32:37
83.8*2*97.0,2025-04-11 12:00:54
84.1*2*69.5,2025-04-11 18:00:54
83.3*2*83.5,2025-04-11 19:32:16
83.3*2*86.1,2025-04-11 20:11:17
83.3*2*86.1,2025-04-12 00:00:36
83.1*2*90.7,2025-04-12 06:00:36
83.7*2*95.3,2025-04-12 07:32:33
82.9*2*97.9,2025-04-12 12:00:54
82.6*2*92.8,2025-04-12 18:00:53
82.8*2*99.9,2025-04-12 19:21:42
82.7*2*99.9,2025-04-12 19:32:15
82.9*2*99.9,2025-04-13 00:00:35
83.8*2*99.9,2025-04-13 06:00:36
84.6*2*99.9,2025-04-13 07:32:31
84.2*2*99.9,2025-04-13 12:00:53
83.9*2*80.7,2025-04-13 18:01:01
83.1*2*80.8,2025-04-13 19:32:14
83.1*2*90.2,2025-04-13 20:55:09
83.2*2*90.4,2025-04-14 00:00:35
83.3*2*92.0,2025-04-14 06:00:36
83.8*2*99.0,2025-04-14 07:33:02
83.3*2*99.9,2025-04-14 12:00:53
84.1*2*99.9,2025-04-14 13:47:46
84.1*2*99.9,2025-04-14 18:00:57
83.8*2*79.5,2025-04-14 19:32:14
83.8*2*85.6,2025-04-14 20:04:44
83.7*2*87.4,2025-04-14 20:29:22
83.8*2*87.9,2025-04-14 20:40:19
83.7*2*88.0,2025-04-15 00:00:37
83.8*2*93.0,2025-04-15 06:00:36
83.8*2*97.0,2025-04-15 07:32:35
83.6*2*96.1,2025-04-15 12:00:54
84.0*2*76.7,2025-04-15 18:00:59
83.5*2*86.3,2025-04-15 19:32:14
83.2*2*90.4,2025-04-15 19:41:03
83.2*2*93.7,2025-04-15 20:55:03
83.3*2*93.6,2025-04-16 00:00:36
83.3*2*98.9,2025-04-16 06:00:36
83.4*2*99.9,2025-04-16 07:32:32
83.3*2*99.9,2025-04-16 12:00:55
83.3*2*86.6,2025-04-16 18:00:53
82.5*2*86.2,2025-04-16 20:43:39
82.6*2*85.9,2025-04-16 21:34:40
82.5*2*86.7,2025-04-17 00:00:54
82.6*2*91.6,2025-04-17 06:01:01
82.3*2*97.8,2025-04-17 07:32:40
82.4*2*97.5,2025-04-17 12:00:54
82.9*2*73.6,2025-04-17 18:00:59
82.5*2*78.1,2025-04-17 19:32:17
81.8*2*86.7,2025-04-17 19:41:23
81.8*2*86.9,2025-04-18 00:00:36
82.5*2*95.4,2025-04-18 06:00:36
82.7*2*99.8,2025-04-18 07:33:03
82.5*2*99.2,2025-04-18 12:00:57
83.2*2*72.2,2025-04-18 15:14:14
83.1*2*70.4,2025-04-18 18:01:00
82.4*2*69.4,2025-04-18 19:32:14
82.4*2*79.8,2025-04-19 00:00:39
82.5*2*90.9,2025-04-19 06:00:36
82.5*2*90.9,2025-04-19 07:32:32
82.3*2*91.5,2025-04-19 12:01:01
81.9*2*86.4,2025-04-19 18:00:53
81.6*2*70.9,2025-04-19 19:32:18
81.6*2*81.5,2025-04-20 00:00:40
81.8*2*89.4,2025-04-20 06:00:36
82.1*2*98.8,2025-04-20 07:33:08
82.0*2*97.7,2025-04-20 12:00:56
82.0*2*92.2,2025-04-20 18:00:53
81.6*2*83.4,2025-04-20 19:32:15
81.4*2*86.0,2025-04-21 00:00:37
82.1*2*90.6,2025-04-21 06:00:37
82.1*2*96.1,2025-04-21 07:32:34
82.5*2*62.7,2025-04-21 15:12:05
82.5*2*62.1,2025-04-21 18:00:55
81.6*2*67.3,2025-04-21 19:32:15
81.6*2*2,2025-04-21 21:36:31
81.5*2*84.3,2025-04-22 00:00:42
81.5*2*89.6,2025-04-22 06:00:36
81.4*2*93.4,2025-04-22 07:32:54
81.3*2*94.1,2025-04-22 12:00:59
80.9*2*99.9,2025-04-22 18:00:55
80.3*2*76.3,2025-04-22 19:32:15
80.5*2*85.8,2025-04-22 20:00:59
80.3*2*85.6,2025-04-23 00:00:36
80.6*2*93.5,2025-04-23 06:00:36
81.0*2*92.9,2025-04-23 07:32:33
80.9*2*95.3,2025-04-23 12:00:54
81.3*2*81.0,2025-04-23 18:00:55
80.7*2*81.5,2025-04-23 19:32:15
80.6*2*84.6,2025-04-24 00:00:39
81.2*2*93.5,2025-04-24 06:00:37
81.7*2*99.9,2025-04-24 07:32:33
81.3*2*99.9,2025-04-24 12:00:53
81.8*2*76.5,2025-04-24 18:01:00
80.5*2*77.3,2025-04-24 19:32:16
81.1*2*88.8,2025-04-24 20:34:34
80.8*2*88.7,2025-04-25 00:00:37
81.0*2*90.3,2025-04-25 06:00:36
81.4*2*95.6,2025-04-25 07:32:35
81.2*2*66.2,2025-04-25 16:25:19
81.1*2*64.7,2025-04-25 18:01:01
80.7*2*80.7,2025-04-25 19:18:33
80.6*2*81.1,2025-04-25 19:32:14
80.5*2*81.0,2025-04-25 19:36:55
80.3*2*82.0,2025-04-25 20:03:51
80.3*2*84.2,2025-04-25 20:52:17
80.2*2*84.1,2025-04-26 00:00:36
80.4*2*88.5,2025-04-26 06:00:36
80.5*2*91.7,2025-04-26 07:33:05
80.6*2*68.5,2025-04-26 10:41:23
80.6*2*68.9,2025-04-26 12:00:57
80.5*2*68.9,2025-04-26 18:00:53
79.6*2*73.2,2025-04-26 19:32:14
79.6*2*83.4,2025-04-26 20:25:33
79.6*2*83.3,2025-04-27 00:00:37
79.3*2*88.5,2025-04-27 06:00:36
79.6*2*93.3,2025-04-27 07:32:34
79.5*2*92.8,2025-04-27 12:01:00
79.5*2*74.2,2025-04-27 18:00:53
78.8*2*75.6,2025-04-27 19:32:19
78.8*2*82.4,2025-04-28 00:00:39
79.1*2*88.2,2025-04-28 06:00:36
79.6*2*99.9,2025-04-28 12:01:08
79.6*2*63.0,2025-04-28 18:00:53
79.0*2*78.0,2025-04-28 19:32:13
79.0*2*84.0,2025-04-29 00:00:35
79.6*2*89.4,2025-04-29 06:00:36
80.2*2*93.0,2025-04-29 06:41:48
80.1*2*92.7,2025-04-29 07:32:39
80.0*2*99.0,2025-04-29 07:53:27
79.7*2*97.9,2025-04-29 08:11:17
79.8*2*76.0,2025-04-29 12:39:49
79.6*2*68.8,2025-04-29 14:26:23
79.6*2*67.5,2025-04-29 18:00:56
79.1*2*68.7,2025-04-29 19:32:14
79.3*2*77.9,2025-04-29 19:58:49
79.3*2*77.9,2025-04-30 00:00:36
79.5*2*86.4,2025-04-30 06:00:36
80.0*2*94.0,2025-04-30 07:32:37
79.6*2*96.1,2025-04-30 12:01:00
79.4*2*86.8,2025-04-30 18:00:53
79.3*2*65.1,2025-04-30 19:32:14
79.7*2*88.6,2025-05-01 00:06:53
79.6*2*88.4,2025-05-01 06:00:38
79.7*2*91.9,2025-05-01 07:32:32
79.6*2*92.5,2025-05-01 12:01:01
79.5*2*80.1,2025-05-01 18:00:53
79.0*2*78.2,2025-05-01 19:32:14
79.1*2*81.2,2025-05-02 00:00:43
79.3*2*91.1,2025-05-02 06:00:36
79.3*2*98.4,2025-05-02 07:33:08
78.9*2*99.9,2025-05-02 12:00:57
78.8*2*75.6,2025-05-02 18:00:54
79.3*2*76.0,2025-05-02 19:32:24
79.5*2*2,2025-05-02 20:18:24
79.4*2*84.7,2025-05-03 00:00:44
79.3*2*89.4,2025-05-03 06:00:36
79.5*2*94.2,2025-05-03 07:32:35
79.9*2*93.7,2025-05-03 12:00:55
79.3*2*73.2,2025-05-03 18:00:52
79.9*2*71.6,2025-05-03 19:32:23
79.9*2*82.5,2025-05-03 19:49:43
79.7*2*82.7,2025-05-04 00:00:36
80.3*2*89.6,2025-05-04 06:00:36
79.7*2*2,2025-05-04 07:32:44
79.7*2*95.3,2025-05-04 12:00:59
80.6*2*2,2025-05-04 17:57:10
80.7*2*75.7,2025-05-04 18:01:01
80.7*2*75.2,2025-05-04 19:32:16
80.6*2*82.5,2025-05-05 00:00:37
80.5*2*91.7,2025-05-05 06:00:36
80.2*2*92.5,2025-05-05 07:32:35
80.1*2*92.9,2025-05-05 12:00:55
80.7*2*76.4,2025-05-05 18:00:54
2*2*81.6,2025-05-05 19:32:16
81.1*2*87.5,2025-05-05 20:15:58
81.1*2*87.4,2025-05-06 00:00:39
80.9*2*92.3,2025-05-06 06:00:36
80.6*2*97.7,2025-05-06 07:32:52
80.5*2*99.9,2025-05-06 12:00:59
79.8*2*99.9,2025-05-06 18:00:54
80.7*2*79.1,2025-05-06 19:32:16
80.4*2*85.0,2025-05-07 00:00:36
79.9*2*94.0,2025-05-07 06:00:37
79.4*2*99.9,2025-05-07 07:32:33
79.1*2*99.9,2025-05-07 12:00:54
79.1*2*86.7,2025-05-07 15:26:02
79.0*2*85.6,2025-05-07 18:01:00
79.0*2*89.1,2025-05-07 20:18:11
79.1*2*90.0,2025-05-07 20:54:46
2*2*2,2025-05-08 00:00:38
78.7*2*91.0,2025-05-08 06:00:36
78.5*2*99.9,2025-05-08 07:32:57
79.8*2*80.8,2025-05-08 17:50:50
79.8*2*80.4,2025-05-08 18:00:55
79.9*2*81.3,2025-05-08 19:32:14
80.0*2*88.6,2025-05-08 19:50:27
80.0*2*90.2,2025-05-08 20:51:52
79.7*2*90.1,2025-05-09 00:00:36
79.8*2*95.3,2025-05-09 06:00:37
79.4*2*96.9,2025-05-09 07:32:55
79.6*2*96.0,2025-05-09 12:00:58
79.7*2*70.0,2025-05-09 18:00:53
80.3*2*81.0,2025-05-09 19:32:22
80.5*2*86.0,2025-05-09 19:41:33
80.4*2*86.7,2025-05-09 19:58:15
80.4*2*87.2,2025-05-09 20:16:36
80.4*2*87.3,2025-05-10 00:00:40
80.3*2*93.2,2025-05-10 06:00:36
79.9*2*94.4,2025-05-10 07:33:07
79.8*2*95.4,2025-05-10 12:00:57
80.1*2*68.5,2025-05-10 18:00:53
80.9*2*71.2,2025-05-10 19:32:15
81.0*2*83.0,2025-05-10 20:04:54
81.0*2*83.5,2025-05-10 20:43:02
81.0*2*83.5,2025-05-11 00:00:35
80.6*2*88.6,2025-05-11 06:00:36
80.2*2*95.0,2025-05-11 07:32:32
80.1*2*96.4,2025-05-11 12:01:02
80.2*2*73.6,2025-05-11 18:00:53
79.3*2*85.7,2025-05-11 19:32:15
79.2*2*86.9,2025-05-12 00:00:36
79.3*2*95.4,2025-05-12 06:00:36
79.5*2*91.2,2025-05-12 09:44:37
79.5*2*91.1,2025-05-12 12:00:37
79.2*2*80.2,2025-05-12 18:00:35
79.7*2*86.2,2025-05-12 19:32:12
79.1*2*87.0,2025-05-13 00:00:35
79.6*2*81.1,2025-05-13 10:12:43
79.4*2*80.9,2025-05-13 12:00:40
79.3*2*77.0,2025-05-13 18:00:38
79.6*2*75.2,2025-05-13 19:32:21
79.4*2*83.7,2025-05-14 00:00:37
79.5*2*90.2,2025-05-14 06:00:36
79.6*2*96.9,2025-05-14 07:32:34
79.4*2*95.7,2025-05-14 12:01:01
79.5*2*76.5,2025-05-14 18:00:53
79.7*2*81.8,2025-05-14 19:32:15
80.0*2*92.7,2025-05-14 21:46:34
79.7*2*92.6,2025-05-15 00:00:38
79.9*2*92.1,2025-05-15 06:00:36
80.1*2*92.1,2025-05-15 07:32:33
80.3*2*91.8,2025-05-15 12:00:54
80.0*2*78.6,2025-05-15 18:01:01
80.1*2*79.5,2025-05-15 19:32:16
80.2*2*81.7,2025-05-16 00:00:36
80.0*2*88.9,2025-05-16 06:00:36
79.9*2*94.3,2025-05-16 07:32:33
80.1*2*92.8,2025-05-16 12:01:01
80.0*2*70.8,2025-05-16 18:00:54
80.1*2*81.2,2025-05-16 19:32:14
80.3*2*84.5,2025-05-17 00:00:37
80.5*2*90.3,2025-05-17 06:00:36
80.1*2*90.7,2025-05-17 07:32:34
80.4*2*70.8,2025-05-17 11:32:41
80.2*2*70.2,2025-05-17 12:00:56
80.3*2*68.9,2025-05-17 18:00:54
80.6*2*74.5,2025-05-17 19:32:15
2*2*80.2,2025-05-18 00:00:35
80.6*2*88.0,2025-05-18 06:00:38
80.1*2*94.2,2025-05-18 07:32:47
80.1*2*75.5,2025-05-18 10:08:14
79.9*2*75.2,2025-05-18 12:00:54
79.8*2*66.2,2025-05-18 18:01:02
80.3*2*2,2025-05-18 19:32:14
80.5*2*80.8,2025-05-19 00:00:41
80.6*2*89.2,2025-05-19 06:00:36
79.8*2*99.9,2025-05-19 07:32:35
79.8*2*99.9,2025-05-19 08:06:23
79.6*2*99.9,2025-05-19 12:00:55
79.0*2*68.5,2025-05-19 18:00:56
79.5*2*70.4,2025-05-19 19:32:16
79.6*2*81.3,2025-05-20 00:00:36
79.6*2*89.5,2025-05-20 06:00:36
79.4*2*88.7,2025-05-20 07:32:59
79.3*2*90.6,2025-05-20 12:00:57
78.7*2*81.4,2025-05-20 18:00:52
78.8*2*82.4,2025-05-20 19:32:15
78.7*2*85.3,2025-05-21 00:00:38
79.0*2*92.7,2025-05-21 06:00:36
79.3*2*98.4,2025-05-21 07:33:00
79.1*2*97.4,2025-05-21 12:00:58
78.7*2*80.2,2025-05-21 18:00:54
78.8*2*76.7,2025-05-21 19:32:17
79.0*2*83.3,2025-05-22 00:00:39
79.2*2*90.9,2025-05-22 06:00:36
79.3*2*99.2,2025-05-22 07:32:33
79.4*2*98.4,2025-05-22 12:00:54
79.1*2*87.3,2025-05-22 18:00:57
79.7*2*88.5,2025-05-22 19:32:14
79.9*2*90.6,2025-05-23 00:00:36
80.0*2*95.6,2025-05-23 06:00:38
80.3*2*98.4,2025-05-23 07:32:34
80.3*2*98.5,2025-05-23 12:00:59
79.4*2*69.0,2025-05-23 18:00:56
79.7*2*76.5,2025-05-23 19:32:14
79.9*2*85.8,2025-05-23 20:54:57
79.9*2*86.7,2025-05-23 21:23:04
79.8*2*86.5,2025-05-24 00:00:36
80.1*2*91.0,2025-05-24 06:00:36
80.7*2*96.5,2025-05-24 07:32:36
80.5*2*53.8,2025-05-24 14:52:36
80.6*2*52.4,2025-05-24 15:20:26
80.6*2*55.2,2025-05-24 18:01:02
80.9*2*76.5,2025-05-24 19:32:14
80.9*2*82.9,2025-05-25 00:00:37
80.7*2*87.2,2025-05-25 06:00:37
80.4*2*92.8,2025-05-25 07:33:01
80.2*2*94.9,2025-05-25 12:00:54
80.1*2*74.4,2025-05-25 18:00:53
79.5*2*99.9,2025-05-25 19:32:15
79.3*2*99.9,2025-05-25 21:14:39
79.2*2*99.9,2025-05-26 00:00:36
79.0*2*99.9,2025-05-26 06:00:37
78.7*2*99.9,2025-05-26 07:32:33
78.7*2*99.9,2025-05-26 12:00:53
78.5*2*81.1,2025-05-26 18:00:53
78.0*2*76.1,2025-05-26 19:32:13
78.6*2*99.9,2025-05-27 06:17:24
2*2*99.9,2025-05-27 07:32:32
78.7*2*99.9,2025-05-27 12:01:00
78.6*2*83.1,2025-05-27 18:00:55
79.2*2*80.2,2025-05-27 19:32:14
79.0*2*85.4,2025-05-28 00:00:36
79.3*2*85.2,2025-05-28 06:00:36
79.1*2*91.5,2025-05-28 07:32:33
79.3*2*91.4,2025-05-28 12:00:54
78.9*2*66.6,2025-05-28 18:00:53
79.7*2*2,2025-05-28 20:20:47
79.7*2*84.4,2025-05-29 00:01:05
79.7*2*88.6,2025-05-29 06:00:55
79.5*2*93.2,2025-05-29 07:33:02
80.0*2*92.3,2025-05-29 12:00:57
79.5*2*68.2,2025-05-29 18:00:53
79.4*2*80.0,2025-05-29 19:32:32
79.4*2*83.2,2025-05-30 00:00:38
79.7*2*89.4,2025-05-30 06:00:35
80.1*2*96.2,2025-05-30 07:33:00
79.9*2*95.2,2025-05-30 12:00:55
79.5*2*74.1,2025-05-30 18:00:53
79.3*2*74.0,2025-05-30 19:32:14
79.5*2*80.4,2025-05-31 00:00:39
79.6*2*87.8,2025-05-31 06:00:36
79.7*2*93.8,2025-05-31 07:32:59
79.9*2*93.1,2025-05-31 12:00:54
79.4*2*81.6,2025-05-31 18:00:54
79.4*2*74.2,2025-05-31 19:32:18
79.4*2*80.9,2025-06-01 00:00:41
80.9*2*89.4,2025-06-01 08:53:24
80.9*2*88.8,2025-06-01 12:00:40
80.4*2*65.5,2025-06-01 18:00:36
80.3*2*84.6,2025-06-01 19:28:41
80.2*2*84.5,2025-06-01 19:32:11
80.1*2*84.5,2025-06-02 00:00:36
80.2*2*90.7,2025-06-02 06:00:37
80.0*2*95.1,2025-06-02 07:32:55
80.2*2*97.3,2025-06-02 12:00:53
79.9*2*58.6,2025-06-02 18:00:56
79.5*2*68.9,2025-06-02 19:32:15
79.9*2*77.3,2025-06-03 00:00:35
79.9*2*87.7,2025-06-03 06:00:37
79.9*2*94.5,2025-06-03 07:33:00
79.8*2*95.4,2025-06-03 12:00:53
80.2*2*63.7,2025-06-03 18:00:54
80.0*2*99.9,2025-06-03 19:32:14
80.5*2*97.2,2025-06-04 00:00:36
80.9*2*97.6,2025-06-04 06:00:36
81.3*2*95.5,2025-06-04 07:33:04
81.4*2*95.9,2025-06-04 12:00:54
81.3*2*78.7,2025-06-04 18:00:54
81.1*2*74.0,2025-06-04 19:32:15
80.8*2*81.0,2025-06-05 00:00:35
80.8*2*89.4,2025-06-05 06:00:37
81.1*2*97.9,2025-06-05 07:32:37
81.2*2*97.8,2025-06-05 12:00:54
81.2*2*82.5,2025-06-05 18:00:54
81.1*2*91.1,2025-06-05 19:32:17
81.2*2*96.2,2025-06-05 21:07:19
81.2*2*96.0,2025-06-06 00:00:42
81.4*2*95.2,2025-06-06 06:00:36
81.9*2*99.1,2025-06-06 07:32:38
82.0*2*99.9,2025-06-06 12:00:54
82.0*2*75.3,2025-06-06 16:11:25
81.8*2*75.1,2025-06-06 18:01:02
81.6*2*87.6,2025-06-06 19:32:13
81.7*2*81.6,2025-06-07 00:00:36
82.0*2*93.2,2025-06-07 06:00:36
82.6*2*90.6,2025-06-07 07:32:35
82.9*2*89.2,2025-06-07 12:00:54
82.4*2*74.9,2025-06-07 16:00:59
82.3*2*75.6,2025-06-07 18:00:54
82.3*2*77.7,2025-06-07 19:32:13
82.2*2*84.0,2025-06-08 00:00:36
82.7*2*86.2,2025-06-08 06:00:37
82.7*2*92.1,2025-06-08 07:32:36
82.2*2*90.5,2025-06-09 00:18:21
82.2*2*90.4,2025-06-09 06:00:59
82.5*2*92.4,2025-06-09 07:32:38
82.9*2*2,2025-06-09 13:33:58
82.6*2*67.0,2025-06-09 14:01:03
82.6*2*66.1,2025-06-09 18:00:58
82.0*2*77.6,2025-06-09 18:39:09
82.1*2*78.1,2025-06-09 19:32:15
82.2*2*88.3,2025-06-09 22:10:38
82.1*2*88.3,2025-06-10 00:00:36
82.2*2*91.2,2025-06-10 06:00:36
82.5*2*95.8,2025-06-10 07:32:35
82.9*2*95.5,2025-06-10 12:00:55
82.4*2*75.5,2025-06-10 18:00:55
82.2*2*85.3,2025-06-10 19:32:28
82.3*2*85.4,2025-06-11 00:00:37
82.3*2*89.1,2025-06-11 06:00:35
82.6*2*96.6,2025-06-11 07:32:34
82.7*2*61.8,2025-06-11 11:56:11
82.6*2*62.1,2025-06-11 12:00:54
79.5*2*71.2,2025-06-18 19:32:14
79.2*2*74.3,2025-06-19 00:00:37
80.3*2*93.1,2025-06-19 07:32:32
80.9*2*91.5,2025-06-19 12:00:56
81.1*2*90.2,2025-06-19 18:00:52
81.3*2*80.0,2025-06-19 19:32:15
81.3*2*87.9,2025-06-20 00:00:37
81.3*2*92.4,2025-06-20 06:00:36
81.6*2*92.8,2025-06-20 07:32:59
2*2*95.5,2025-06-20 12:00:57
81.2*2*74.7,2025-06-20 18:00:54
80.3*2*63.8,2025-06-20 19:32:15
80.9*2*72.9,2025-06-21 00:00:37
80.5*2*83.1,2025-06-21 06:00:36
80.6*2*90.7,2025-06-21 07:32:33
81.6*2*91.2,2025-06-21 12:01:01
81.1*2*68.9,2025-06-21 18:00:54
80.5*2*70.0,2025-06-21 19:32:15
80.5*2*74.9,2025-06-22 00:00:36
81.0*2*88.3,2025-06-22 06:00:37
81.4*2*95.4,2025-06-22 07:32:47
82.2*2*95.2,2025-06-22 12:00:59
81.7*2*78.5,2025-06-22 18:00:54
81.8*2*99.9,2025-06-22 19:32:15
82.1*2*99.9,2025-06-23 00:00:36
82.7*2*99.9,2025-06-23 06:00:36
83.8*2*99.9,2025-06-23 07:32:31
83.7*2*99.9,2025-06-23 12:01:00
83.7*2*85.1,2025-06-23 18:00:53
82.6*2*73.4,2025-06-23 19:32:29
82.4*2*84.4,2025-06-24 00:00:38
82.5*2*90.7,2025-06-24 06:00:37
83.3*2*99.9,2025-06-24 07:32:56
83.3*2*99.9,2025-06-24 12:00:59
84.3*2*88.1,2025-06-24 18:00:53
83.1*2*80.0,2025-06-24 19:32:27
82.7*2*85.6,2025-06-25 00:00:39
82.8*2*94.1,2025-06-25 06:00:36
83.3*2*98.6,2025-06-25 07:33:05
84.0*2*99.5,2025-06-25 12:00:58
84.6*2*78.2,2025-06-25 18:00:53
82.8*2*72.0,2025-06-25 19:32:17
83.2*2*83.3,2025-06-26 00:00:39
83.3*2*89.9,2025-06-26 06:00:36
84.3*2*89.7,2025-06-26 07:33:05
84.6*2*92.1,2025-06-26 12:00:57
84.4*2*67.3,2025-06-26 18:00:54
83.7*2*78.3,2025-06-26 19:32:14
83.6*2*82.0,2025-06-27 00:00:36
83.6*2*87.6,2025-06-27 06:00:36
84.5*2*94.0,2025-06-27 07:33:03
85.9*2*79.6,2025-06-27 10:33:00
85.7*2*78.5,2025-06-27 12:01:00
85.2*2*67.4,2025-06-27 18:00:56
83.2*2*74.1,2025-06-27 19:32:14
83.3*2*80.7,2025-06-28 00:00:36
83.7*2*93.4,2025-06-28 06:00:37
84.1*2*99.6,2025-06-28 07:32:40
84.4*2*97.2,2025-06-28 12:00:56
84.4*2*61.6,2025-06-28 18:00:54
83.3*2*67.8,2025-06-28 19:32:15
83.6*2*2,2025-06-28 22:31:02
83.5*2*80.5,2025-06-29 00:00:41
83.3*2*83.4,2025-06-29 06:00:36
84.0*2*94.2,2025-06-29 07:32:43
84.1*2*93.1,2025-06-29 12:00:56
84.3*2*87.0,2025-06-29 18:00:56
83.9*2*77.0,2025-06-29 19:32:14
83.9*2*85.0,2025-06-30 00:00:36
84.2*2*95.5,2025-06-30 06:00:37
84.3*2*96.1,2025-06-30 07:32:33
84.8*2*97.1,2025-06-30 12:00:56
83.3*2*74.9,2025-06-30 18:29:07
83.2*2*75.1,2025-06-30 19:32:13
82.9*2*74.7,2025-07-01 00:00:38
83.0*2*84.7,2025-07-01 06:00:36
83.2*2*89.6,2025-07-01 07:32:36
83.6*2*90.8,2025-07-01 12:01:00
83.3*2*99.9,2025-07-01 18:00:55
83.1*2*81.5,2025-07-01 19:32:13
83.4*2*85.4,2025-07-02 00:00:39
83.4*2*90.3,2025-07-02 06:00:36
83.5*2*96.8,2025-07-02 07:32:36
83.9*2*97.6,2025-07-02 12:00:54
83.5*2*71.7,2025-07-02 18:00:57
82.7*2*66.4,2025-07-02 19:32:15
82.6*2*78.1,2025-07-03 00:00:38
82.4*2*89.2,2025-07-03 06:00:36
83.0*2*91.7,2025-07-03 07:32:35
83.0*2*96.6,2025-07-03 12:00:55
82.9*2*78.1,2025-07-03 18:00:53
82.7*2*83.6,2025-07-03 19:32:14
82.8*2*85.8,2025-07-04 00:00:36
83.0*2*93.7,2025-07-04 06:00:37
83.3*2*93.6,2025-07-04 07:32:35
83.2*2*96.2,2025-07-04 12:00:53
83.5*2*72.0,2025-07-04 18:00:53
82.6*2*69.0,2025-07-04 19:32:15
82.5*2*81.9,2025-07-05 00:00:36
82.6*2*92.7,2025-07-05 06:00:36
83.1*2*99.2,2025-07-05 07:32:38
83.2*2*99.5,2025-07-05 12:00:55
83.5*2*83.1,2025-07-05 18:00:53
83.2*2*78.7,2025-07-05 19:32:14
83.1*2*82.7,2025-07-06 00:00:36
83.4*2*90.5,2025-07-06 06:00:37
83.9*2*95.7,2025-07-06 07:32:34
84.1*2*97.1,2025-07-06 12:00:54
83.6*2*99.9,2025-07-06 17:14:53
83.6*2*99.9,2025-07-06 18:00:59
83.6*2*99.9,2025-07-06 19:32:15
83.7*2*2,2025-07-07 00:00:36
83.8*2*99.9,2025-07-07 06:00:37
84.4*2*99.9,2025-07-07 07:32:32
84.6*2*99.7,2025-07-07 12:01:02
85.4*2*88.0,2025-07-07 18:00:53
85.3*2*76.0,2025-07-07 19:32:22
85.2*2*80.9,2025-07-08 00:00:36
85.1*2*91.8,2025-07-08 06:00:36
85.4*2*95.2,2025-07-08 07:32:34
85.8*2*96.1,2025-07-08 12:00:53
86.3*2*71.3,2025-07-08 18:00:59
85.0*2*71.8,2025-07-08 19:32:14
84.9*2*80.4,2025-07-09 00:00:36
85.0*2*91.1,2025-07-09 06:00:37
84.9*2*97.1,2025-07-09 07:32:31
85.2*2*96.1,2025-07-09 12:00:55
85.6*2*99.9,2025-07-09 18:00:53
85.9*2*99.5,2025-07-09 19:32:16
85.7*2*98.5,2025-07-10 00:00:36
85.8*2*91.3,2025-07-10 06:00:36
86.0*2*95.9,2025-07-10 07:32:36
86.1*2*97.9,2025-07-10 12:01:03
86.6*2*91.3,2025-07-10 18:00:54
86.6*2*87.1,2025-07-10 19:32:17
86.6*2*89.9,2025-07-10 19:48:07
86.5*2*89.3,2025-07-10 20:58:56
86.4*2*88.1,2025-07-11 00:00:38
86.2*2*92.7,2025-07-11 06:00:36
84.0*2*95.1,2025-07-11 07:32:36
83.7*2*97.1,2025-07-11 12:01:02
82.8*2*79.8,2025-07-11 18:00:56
82.5*2*79.8,2025-07-11 19:32:17
82.3*2*81.2,2025-07-12 00:00:36
82.4*2*86.8,2025-07-12 06:00:36
82.6*2*88.3,2025-07-12 07:32:35
82.5*2*93.4,2025-07-12 12:01:00
83.1*2*64.0,2025-07-12 18:00:55
82.0*2*68.1,2025-07-12 19:32:17
82.0*2*78.0,2025-07-13 00:00:36
83.1*2*76.0,2025-07-13 13:59:21
82.9*2*75.3,2025-07-13 18:00:37
82.5*2*79.1,2025-07-13 19:32:11
82.5*2*84.9,2025-07-14 00:00:36
82.7*2*90.3,2025-07-14 06:00:37
83.3*2*97.0,2025-07-14 07:32:34
83.6*2*99.3,2025-07-14 12:00:53
84.4*2*99.0,2025-07-14 13:57:02
84.4*2*99.9,2025-07-14 18:00:55
83.9*2*90.9,2025-07-14 19:32:12
